"ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","negLog10P","padj"
"ENSG00000169567",-31.4166666666667,88.2857142857143,-3.0896940137254,0.0193177836208123,0.0646664951120626,-2.97735934164343,"HINT1","3094",1.71404270278944,0.0646664951120626
"ENSG00000062725",-11.25,28.4285714285714,-3.08409238275875,0.0193324405844848,0.0647004390028411,-2.97854827858627,"APPBP2","10513",1.71371331589038,0.0647004390028411
"ENSG00000161513",5.83333333333334,8,3.03804633352573,0.019123034849383,0.0643787561064135,-2.9790873217577,"FDXR","2232",1.71844318351654,0.0643787561064135
"ENSG00000164169",-4.66666666666667,6,-3.01635934124467,0.0190159857194409,0.0641495382310473,-2.97934517264982,"PRMT9","90826",1.72088115742472,0.0641495382310473
"ENSG00000152454",-3.16666666666667,3.14285714285714,-3.01631726037135,0.019017129500844,0.0641495382310473,-2.97938574562343,"ZNF256","10172",1.72085503608551,0.0641495382310473
"ENSG00000168778",-3.16666666666667,3.14285714285714,-3.01631726037135,0.019017129500844,0.0641495382310473,-2.97938574562343,"TCTN2","79867",1.72085503608551,0.0641495382310473
"ENSG00000186074",270.416666666667,204.142857142857,3.08732573370239,0.0193792887048441,0.0647659998612296,-2.97947348395857,"CD300LF","146722",1.71266216728682,0.0647659998612296
"ENSG00000115271",931.166666666667,888.571428571429,3.01620400384595,0.0190202082374714,0.0641495382310473,-2.97949494526539,"GCA","25801",1.72078473261997,0.0641495382310473
"ENSG00000146433",-28.0833333333333,33.7142857142857,-3.08726403716092,0.0193808937988319,0.0647659998612296,-2.97952857385629,"TMEM181","57583",1.71262619823728,0.0647659998612296
"ENSG00000183784",3.58333333333333,3.28571428571429,3.01604538523363,0.0190245209721788,0.0641495382310473,-2.97964788573828,"DOCK8-AS1","157983",1.72068626973524,0.0641495382310473
"ENSG00000234353",3.58333333333333,3.28571428571429,3.01604538523363,0.0190245209721788,0.0641495382310473,-2.97964788573828,NA,NA,1.72068626973524,0.0641495382310473
"ENSG00000163728",-38.1666666666667,49.1428571428571,-3.0869202340492,0.0193898407816578,0.0647659998612296,-2.97983557450598,"TTC14","151613",1.71242575708588,0.0647659998612296
"ENSG00000105321",32.6666666666667,46,3.08663583788864,0.0193972451413484,0.0647659998612296,-2.98008954404845,"CCDC9","26093",1.71225994557835,0.0647659998612296
"ENSG00000108578",-7.08333333333333,22.7142857142857,-3.0356276101105,0.0191459892983843,0.0643980366463501,-2.98013369260569,"BLMH","642",1.71792218817089,0.0643980366463501
"ENSG00000186350",324.583333333333,478.857142857143,3.01499919567879,0.0190529921036071,0.064230421014843,-2.98065673040233,"RXRA","6256",1.72003681253185,0.064230421014843
"ENSG00000157379",36.5833333333333,41.4285714285714,3.08567417722984,0.0194223048714724,0.0648090048378077,-2.98094843120213,"DHRS1","115817",1.71169923304979,0.0648090048378077
"ENSG00000170837",34,48.5714285714286,3.08535732088662,0.0194305693952877,0.0648090048378077,-2.98123146250089,"GPR27","2850",1.71151447260618,0.0648090048378077
"ENSG00000239961",-9.91666666666667,7,-3.0852316028902,0.0194338495298863,0.0648090048378077,-2.98134376502389,"LILRA4","23547",1.71144116419716,0.0648090048378077
"ENSG00000245954",-12,10.8571428571429,-3.08494900642533,0.0194412249877664,0.0648090048378077,-2.98159621610808,"LINC02273","100996286",1.71127637373761,0.0648090048378077
"ENSG00000139182",51.25,88.7142857142857,3.08492711136794,0.0194417965504091,0.0648090048378077,-2.98161577617621,"CLSTN3","9746",1.71126360587689,0.0648090048378077
"ENSG00000110057",186.25,252.571428571429,3.0415614168645,0.0192292958618663,0.0645815788805093,-2.98166755290113,"UNC93B1","81622",1.71603661846068,0.0645815788805093
"ENSG00000182809",-8.08333333333333,9.28571428571429,-3.07415431507107,0.0193942274530597,0.0647659998612296,-2.98172251355482,"CRIP2","1397",1.71232751534495,0.0647659998612296
"ENSG00000143612",42.3333333333333,119.142857142857,3.08430294077541,0.0194580979042718,0.0648482536949254,-2.98217341983741,"C1orf43","25912",1.71089961576618,0.0648482536949254
"ENSG00000205664",-5.91666666666667,5.71428571428571,-3.03958888031338,0.0192822678719457,0.0646159893037278,-2.98351404018825,NA,NA,1.71484188815369,0.0646159893037278
"ENSG00000100413",-8.33333333333333,20.4285714285714,-3.05819936008551,0.0193816479502521,0.0647659998612296,-2.98363434285022,"POLR3H","171568",1.71260929925256,0.0647659998612296
"ENSG00000104524",-2.91666666666667,4,-3.01162915634487,0.0191450116917399,0.0643980366463501,-2.98390772319566,"PYCR3","65263",1.71794436409527,0.0643980366463501
"ENSG00000119723",-4.33333333333333,6.14285714285714,-3.01153202267038,0.0191476709073447,0.0643980366463501,-2.98400145390597,"COQ6","51004",1.7178840453823,0.0643980366463501
"ENSG00000135736",-4.33333333333333,6.14285714285714,-3.01153202267038,0.0191476709073447,0.0643980366463501,-2.98400145390597,"CCDC102A","92922",1.7178840453823,0.0643980366463501
"ENSG00000196290",-5.41666666666667,10.4285714285714,-3.01765276045286,0.0191868857740309,0.0644693764548952,-2.98415963636957,"NIF3L1","60491",1.71699550993933,0.0644693764548952
"ENSG00000116260",500.916666666667,311.428571428571,3.06949766551638,0.0194766265968365,0.0648949056462167,-2.98476561073442,"QSOX1","5768",1.71048626189514,0.0648949056462167
"ENSG00000099385",12.0833333333333,28.4285714285714,3.08077652060409,0.0195504733697676,0.0650048701366183,-2.98532533800225,"BCL7C","9274",1.70884272269834,0.0650048701366183
"ENSG00000172469",-8.25,7.71428571428571,-3.07460598690325,0.0195209314386092,0.0649669660610219,-2.98532771487472,"MANEA","79694",1.70949946387234,0.0649669660610219
"ENSG00000114439",-33.9166666666667,39.7142857142857,-3.07999982728783,0.0195708823559405,0.0650576279569487,-2.98601985768102,"BBX","56987",1.70838959367375,0.0650576279569487
"ENSG00000146285",-23.4166666666667,34.7142857142857,-3.07939816381781,0.0195867078720023,0.0650745659926377,-2.9865579425242,"SCML4","256380",1.70803855395792,0.0650745659926377
"ENSG00000120949",27.9166666666667,28.7142857142857,3.07915277613161,0.0195931662389203,0.0650745659926377,-2.98677741903586,"TNFRSF8","943",1.70789537671687,0.0650745659926377
"ENSG00000066739",-21.25,37.1428571428571,-3.07894285638185,0.0195986929413739,0.0650745659926377,-2.98696518163827,"ATG2B","55102",1.7077728912597,0.0650745659926377
"ENSG00000005801",-6.16666666666667,12.8571428571429,-3.02838850728508,0.0193476618374831,0.0647362551179884,-2.9871431489537,"ZNF195","7748",1.71337151190786,0.0647362551179884
"ENSG00000110435",-4.91666666666667,8.14285714285714,-3.00796404268304,0.0192456223161326,0.0645973660064148,-2.98744553065108,"PDHX","8050",1.71566804122864,0.0645973660064148
"ENSG00000179941",-7.33333333333333,9.85714285714286,-3.05605395809962,0.0195059100456247,0.0649407596119468,-2.98754192234541,"BBS10","79738",1.70983378292854,0.0649407596119468
"ENSG00000183484",40,69.1428571428571,3.07753855406775,0.0196357081231584,0.0651396849644424,-2.98822146934522,"GPR132","29933",1.70695343213561,0.0651396849644424
"ENSG00000171786",3.25,2.14285714285714,3.00654769803146,0.0192846519319629,0.0646159893037278,-2.98881328223028,"NHLH1","4807",1.71478819529377,0.0646159893037278
"ENSG00000230839",3.25,2.14285714285714,3.00654769803146,0.0192846519319629,0.0646159893037278,-2.98881328223028,NA,NA,1.71478819529377,0.0646159893037278
"ENSG00000183019",1772.66666666667,792.714285714286,3.07667269272803,0.0196585683121294,0.0651396849644424,-2.9889962504949,"MCEMP1","199675",1.70644811401063,0.0651396849644424
"ENSG00000138688",-86.0833333333333,86.8571428571429,-3.07664752077287,0.0196592333217875,0.0651396849644424,-2.98901877668488,"BLTP1","84162",1.70643342295401,0.0651396849644424
"ENSG00000125755",28.75,96.5714285714286,3.07082952564312,0.0196435853967222,0.0651396849644424,-2.98938215385276,"SYMPK","8189",1.70677924079048,0.0651396849644424
"ENSG00000005020",78.5,170.142857142857,3.06810017589178,0.0196374933961599,0.0651396849644424,-2.98959238335624,"SKAP2","8935",1.70691394799968,0.0651396849644424
"ENSG00000006607",-3.58333333333333,3.71428571428571,-3.00572552158369,0.0193073467017544,0.0646466653005914,-2.98960740485582,"FARP2","9855",1.71427740472714,0.0646466653005914
"ENSG00000078246",-3.58333333333333,3.71428571428571,-3.00572552158369,0.0193073467017544,0.0646466653005914,-2.98960740485582,"TULP3","7289",1.71427740472714,0.0646466653005914
"ENSG00000132846",-3.58333333333333,3.71428571428571,-3.00572552158369,0.0193073467017544,0.0646466653005914,-2.98960740485582,"ZBED3","84327",1.71427740472714,0.0646466653005914
"ENSG00000137145",-29.6666666666667,27.2857142857143,-3.07568378356884,0.0196847121791913,0.0651562117503627,-2.9898813060813,"DENND4C","55667",1.70587093088151,0.0651562117503627
"ENSG00000160948",146.5,212.285714285714,3.07156314914637,0.0196671935586972,0.065141958936129,-2.9899549688236,"VPS28","51160",1.70625760799771,0.065141958936129
"ENSG00000112695",39.9166666666667,58.8571428571429,3.0755584054894,0.0196880294783285,0.0651562117503627,-2.9899935301159,"COX7A2","1347",1.70579774904795,0.0651562117503627
"ENSG00000172575",-68.5833333333333,47.8571428571429,-3.07518028241373,0.0196980376373807,0.0651627462165916,-2.99033200004257,"RASGRP1","10125",1.70557703707226,0.0651627462165916
"ENSG00000054277",-6.58333333333333,5.42857142857143,-3.04660455862508,0.019595690851053,0.0650745659926377,-2.99151573939518,"OPN3","23596",1.70783942075382,0.0650745659926377
"ENSG00000105738",-20.1666666666667,32.8571428571429,-3.07371985165192,0.0197367436996274,0.0652606016213595,-2.99163952661102,"SIPA1L3","23094",1.70472449857309,0.0652606016213595
"ENSG00000106692",-7.83333333333333,7.14285714285714,-3.0633328262429,0.0196915135902904,0.0651562117503627,-2.9918149742403,"FKTN","2218",1.70572090048723,0.0651562117503627
"ENSG00000245958",13.75,17.1428571428571,3.07350152206915,0.0197425371505283,0.0652606016213595,-2.99183503147497,NA,NA,1.70459703608029,0.0652606016213595
"ENSG00000132964",-5.33333333333333,9.71428571428571,-3.00919056753621,0.019406472682526,0.0647817093228856,-2.99190827909204,"CDK8","1024",1.71205339473657,0.0647817093228856
"ENSG00000067365",16.25,18.7142857142857,3.07333349787498,0.0197469969754623,0.0652606016213595,-2.9919854960136,"METTL22","79091",1.70449894034884,0.0652606016213595
